transaction_id,politician,ticker,transaction_type,owner,asset_type,amount_mid,log_amount_mid,disclosure_delay_days,ou_zscore,filing_date,excess_return_30d,beat_market_30d
6169,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,4,-0.7992822664142193,2016-02-02,-0.10580638954804611,0
6170,"David A Perdue , Jr",WLK,Purchase,Joint,Stock,8000.5,8.987384303086046,4,-0.6712175949836273,2016-02-02,-0.007666160731022664,0
6172,"David A Perdue , Jr",LYV,Purchase,Joint,Stock,8000.5,8.987384303086046,4,-0.9165865002163771,2016-02-02,-0.03743931986462279,0
6174,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,5,-0.7992822664142193,2016-02-02,-0.10580638954804611,0
6175,"David A Perdue , Jr",AAPL,Purchase,Joint,Stock,8000.5,8.987384303086046,5,-0.9488319803890458,2016-02-02,0.05230299802547078,1
6178,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,6,-0.7992822664142193,2016-02-02,-0.10580638954804611,0
6179,"David A Perdue , Jr",AAPL,Purchase,Joint,Stock,32500.5,10.389041521098926,6,-0.9488319803890458,2016-02-02,0.05230299802547078,1
6180,"David A Perdue , Jr",MSFT,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,6,0.322056500773422,2016-02-02,-0.04383834551688692,0
6181,"David A Perdue , Jr",AAPL,Purchase,Joint,Stock,8000.5,8.987384303086046,6,-0.9488319803890458,2016-02-02,0.05230299802547078,1
6187,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,8,-0.7992822664142193,2016-02-02,-0.10580638954804611,0
6189,"David A Perdue , Jr",MSFT,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,11,0.322056500773422,2016-02-02,-0.04383834551688692,0
6191,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,11,-0.7992822664142193,2016-02-02,-0.10580638954804611,0
6193,"David A Perdue , Jr",GE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,12,-0.5167614358957207,2016-02-02,-0.0009672294933598113,0
6195,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,13,-2.0639909946084747,2016-02-02,-0.06326308512349121,0
6196,"David A Perdue , Jr",PG,Purchase,Joint,Stock,32500.5,10.389041521098926,13,1.4465044225231358,2016-02-02,-0.05534847033550605,0
6198,"David A Perdue , Jr",WMB,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,13,0.04233091293594358,2016-02-02,-0.1361906977870565,0
6200,"David A Perdue , Jr",V,Purchase,Joint,Stock,8000.5,8.987384303086046,13,0.22390255403310594,2016-02-02,-0.08334269546505857,0
6203,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,13,-0.7992822664142193,2016-02-02,-0.10580638954804611,0
6205,"David A Perdue , Jr",WLK,Purchase,Joint,Stock,8000.5,8.987384303086046,18,-0.6712175949836273,2016-02-02,-0.007666160731022664,0
6207,"David A Perdue , Jr",GE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,19,-0.5167614358957207,2016-02-02,-0.0009672294933598113,0
6208,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,19,-0.7992822664142193,2016-02-02,-0.10580638954804611,0
6210,"David A Perdue , Jr",KN,Purchase,Joint,Stock,8000.5,8.987384303086046,20,0.2304639212624843,2016-02-02,-0.052643345650311923,0
6211,"David A Perdue , Jr",LYV,Purchase,Joint,Stock,8000.5,8.987384303086046,20,-0.9165865002163771,2016-02-02,-0.03743931986462279,0
6212,"David A Perdue , Jr",GE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,20,-0.5167614358957207,2016-02-02,-0.0009672294933598113,0
6213,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,20,-0.7992822664142193,2016-02-02,-0.10580638954804611,0
6224,Pat Roberts,GE,Purchase,Spouse,Stock,8000.5,8.987384303086046,13,-0.5167614358957207,2016-02-02,-0.0009672294933598113,0
6148,James M Inhofe,GILD,Purchase,Self,Stock,32500.5,10.389041521098926,6,-1.1533178114648188,2016-02-03,-0.03333434498680665,0
6142,Shelley M Capito,COP,Sale (Full),Spouse,Stock,8000.5,8.987384303086046,14,-1.5513005230291006,2016-02-08,0.11431766828474554,1
6145,John Hoeven,MRK,Purchase,Self,Stock,75000.5,11.22526339231845,11,-1.269160325545348,2016-02-08,-0.01721233414874157,0
6146,John Hoeven,AAPL,Purchase,Self,Stock,75000.5,11.22526339231845,11,-0.5853556387319798,2016-02-08,0.020025063496380557,1
6133,Patrick J Toomey,SPY,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,0,-1.6810263220422392,2016-02-11,0.0,0
6112,Sheldon Whitehouse,CAT,Sale (Full),Joint,Stock,32500.5,10.389041521098926,34,0.952330603419312,2016-02-23,0.0701934476018351,1
6113,Sheldon Whitehouse,BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,11,-1.05587660052852,2016-02-23,0.017967688651854496,1
6119,Sheldon Whitehouse,JPM,Purchase,Self,Stock,8000.5,8.987384303086046,34,-0.6801208658738394,2016-02-23,-0.025382212295450124,0
6108,William Cassidy,COP,Sale (Full),Spouse,Stock,8000.5,8.987384303086046,16,-0.8281726951081372,2016-02-25,0.20130450848581716,1
6109,William Cassidy,SLB,Purchase,Spouse,Stock,8000.5,8.987384303086046,16,0.5365912662026342,2016-02-25,-0.02508931210360088,0
6044,"David A Perdue , Jr",GM,Purchase,Joint,Stock,8000.5,8.987384303086046,4,0.9981747515990588,2016-03-01,-0.024263628383328406,0
6045,"David A Perdue , Jr",WFC,Purchase,Joint,Stock,32500.5,10.389041521098926,5,0.9242628921429344,2016-03-01,-0.043558917690164956,0
6048,"David A Perdue , Jr",AAPL,Purchase,Joint,Stock,8000.5,8.987384303086046,5,1.312804602796737,2016-03-01,0.06457145135017828,1
6051,"David A Perdue , Jr",AAPL,Purchase,Joint,Stock,8000.5,8.987384303086046,7,1.312804602796737,2016-03-01,0.06457145135017828,1
6054,"David A Perdue , Jr",GE,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,8,1.2717759009510332,2016-03-01,-0.01310782363550933,0
6056,"David A Perdue , Jr",GE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,11,1.2717759009510332,2016-03-01,-0.01310782363550933,0
6060,"David A Perdue , Jr",SYY,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,13,1.0355771286070339,2016-03-01,0.00684285548917507,1
6062,"David A Perdue , Jr",MOS,Purchase,Joint,Stock,8000.5,8.987384303086046,13,1.617019215694176,2016-03-01,-0.07132396830895482,0
6063,"David A Perdue , Jr",LYV,Purchase,Joint,Stock,8000.5,8.987384303086046,13,1.6829930480871504,2016-03-01,-0.06109244593663521,0
6067,"David A Perdue , Jr",AAPL,Purchase,Joint,Stock,8000.5,8.987384303086046,14,1.312804602796737,2016-03-01,0.06457145135017828,1
6070,"David A Perdue , Jr",MSFT,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,18,0.7369723107354413,2016-03-01,0.0027598049131836166,1
6071,"David A Perdue , Jr",KN,Purchase,Joint,Stock,8000.5,8.987384303086046,18,-0.22586087945402225,2016-03-01,0.06762211956395414,1
6072,"David A Perdue , Jr",AAPL,Purchase,Joint,Stock,8000.5,8.987384303086046,18,1.312804602796737,2016-03-01,0.06457145135017828,1
6074,"David A Perdue , Jr",GE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,18,1.2717759009510332,2016-03-01,-0.01310782363550933,0
6076,"David A Perdue , Jr",AAPL,Purchase,Joint,Stock,8000.5,8.987384303086046,19,1.312804602796737,2016-03-01,0.06457145135017828,1
6077,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,19,0.5247813974655532,2016-03-01,0.0333005853235917,1
6078,"David A Perdue , Jr",MSFT,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,19,0.7369723107354413,2016-03-01,0.0027598049131836166,1
6080,"David A Perdue , Jr",MSFT,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,20,0.7369723107354413,2016-03-01,0.0027598049131836166,1
6082,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,20,0.5247813974655532,2016-03-01,0.0333005853235917,1
6083,"David A Perdue , Jr",LYV,Purchase,Joint,Stock,8000.5,8.987384303086046,21,1.6829930480871504,2016-03-01,-0.06109244593663521,0
6085,"David A Perdue , Jr",MSFT,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,21,0.7369723107354413,2016-03-01,0.0027598049131836166,1
6086,"David A Perdue , Jr",WMB,Sale (Full),Joint,Stock,8000.5,8.987384303086046,22,0.46014746110629,2016-03-01,0.05883964606417069,1
6087,"David A Perdue , Jr",WMB,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,22,0.46014746110629,2016-03-01,0.05883964606417069,1
6089,"David A Perdue , Jr",ORCL,Purchase,Joint,Stock,8000.5,8.987384303086046,25,1.71712936240392,2016-03-01,0.03746964949689913,1
6092,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,25,0.5247813974655532,2016-03-01,0.0333005853235917,1
6095,"David A Perdue , Jr",AAPL,Purchase,Joint,Stock,8000.5,8.987384303086046,27,1.312804602796737,2016-03-01,0.06457145135017828,1
6096,"David A Perdue , Jr",MSFT,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,27,0.7369723107354413,2016-03-01,0.0027598049131836166,1
6100,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,28,0.5247813974655532,2016-03-01,0.0333005853235917,1
6103,"David A Perdue , Jr",AAPL,Purchase,Joint,Stock,8000.5,8.987384303086046,29,1.312804602796737,2016-03-01,0.06457145135017828,1
6104,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,29,0.5247813974655532,2016-03-01,0.0333005853235917,1
6032,John F Reed,FDX,Purchase,Joint,Stock,8000.5,8.987384303086046,10,0.6389988677391372,2016-03-10,0.1272345900590537,1
6017,John Hoeven,PRU,Purchase,Self,Stock,75000.5,11.22526339231845,18,-0.2885944316303141,2016-03-25,0.037231984912264204,1
6019,John Hoeven,GOOG,Purchase,Self,Stock,32500.5,10.389041521098926,18,0.5559088405093427,2016-03-25,-0.041162962742107734,0
6014,Rafael E Cruz,GS,Sale (Partial),Joint,Stock,75000.5,11.22526339231845,32,0.07050956741854147,2016-03-28,0.010817201391909892,1
6015,Rafael E Cruz,OKE,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,32,0.3432963647886378,2016-03-28,0.372065451362946,1
5996,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,1,-0.1508345951440878,2016-03-29,0.049339369957471124,1
5997,"David A Perdue , Jr",QCOM,Purchase,Joint,Stock,8000.5,8.987384303086046,7,-0.5870944528213767,2016-03-29,0.012568174438149615,1
6000,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,8,-0.1508345951440878,2016-03-29,0.049339369957471124,1
6001,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,11,-0.1508345951440878,2016-03-29,0.049339369957471124,1
6002,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,14,-0.1508345951440878,2016-03-29,0.049339369957471124,1
6003,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,15,-0.1508345951440878,2016-03-29,0.049339369957471124,1
6004,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,18,-0.1508345951440878,2016-03-29,0.049339369957471124,1
6005,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,19,-0.1508345951440878,2016-03-29,0.049339369957471124,1
6006,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,21,-0.1508345951440878,2016-03-29,0.049339369957471124,1
6007,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,22,-0.1508345951440878,2016-03-29,0.049339369957471124,1
6009,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,32500.5,10.389041521098926,25,-0.1508345951440878,2016-03-29,0.049339369957471124,1
5984,Shelley M Capito,AAPL,Purchase,Spouse,Stock,8000.5,8.987384303086046,13,1.4609369820548224,2016-04-04,-0.1577173248437782,0
5988,Sheldon Whitehouse,V,Sale (Partial),Child,Stock,8000.5,8.987384303086046,34,1.8096922600863088,2016-04-04,-0.002955130837736797,0
5989,Sheldon Whitehouse,CVS,Sale (Partial),Child,Stock,8000.5,8.987384303086046,34,1.133385433443051,2016-04-04,-0.0018997093074999416,0
5994,Sheldon Whitehouse,CSCO,Purchase,Self,Stock,8000.5,8.987384303086046,11,0.18892461970533198,2016-04-04,-0.04414751982409437,0
5966,James M Inhofe,C,Purchase,Self,Stock,75000.5,11.22526339231845,13,1.9114250827440948,2016-04-26,-0.049209813691010185,0
5964,Pat Roberts,GM,Sale (Full),Spouse,Stock,8000.5,8.987384303086046,317,1.1749514566351573,2016-04-28,-0.11682193314914946,0
5936,"David A Perdue , Jr",AAPL,Purchase,Joint,Stock,8000.5,8.987384303086046,2,-3.313694222829797,2016-04-29,0.028129302289759073,1
5937,"David A Perdue , Jr",AAPL,Purchase,Joint,Stock,8000.5,8.987384303086046,3,-3.313694222829797,2016-04-29,0.028129302289759073,1
5939,"David A Perdue , Jr",LYV,Purchase,Joint,Stock,8000.5,8.987384303086046,7,-0.2408197926586416,2016-04-29,0.07398971901444051,1
5945,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,11,0.8316490891629772,2016-04-29,-0.0762088453984443,0
5946,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,14,0.8316490891629772,2016-04-29,-0.0762088453984443,0
5947,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,15,0.8316490891629772,2016-04-29,-0.0762088453984443,0
5948,"David A Perdue , Jr",GM,Purchase,Joint,Stock,8000.5,8.987384303086046,15,0.6341029859068705,2016-04-29,-0.0958093503990739,0
5953,"David A Perdue , Jr",KO,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,18,-0.8430020688148093,2016-04-29,-0.003131928292062769,0
5955,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,22,0.8316490891629772,2016-04-29,-0.0762088453984443,0
5959,"David A Perdue , Jr",KN,Purchase,Joint,Stock,8000.5,8.987384303086046,29,0.14982159988399932,2016-04-29,0.11089200505685759,1
5961,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,30,0.8316490891629772,2016-04-29,-0.0762088453984443,0
5904,William Cassidy,SLB,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,32,0.675565158689355,2016-05-02,-0.02476982850220788,0
5906,William Cassidy,F,Sale (Full),Spouse,Stock,8000.5,8.987384303086046,32,0.7172534218252843,2016-05-02,-0.057605252195807144,0
5907,William Cassidy,XOM,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,32,1.3708333617441812,2016-05-02,0.014248922837700073,1
5909,William Cassidy,CVX,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,32,1.1281235544099029,2016-05-02,-0.019986135798112148,0
5911,William Cassidy,CAT,Sale (Full),Spouse,Stock,8000.5,8.987384303086046,32,0.12844098489808123,2016-05-02,-0.03862015455393064,0
5913,William Cassidy,T,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,32,0.7196898330481093,2016-05-02,0.032400055322338694,1
5915,William Cassidy,WMT,Purchase,Spouse,Stock,8000.5,8.987384303086046,32,-0.6346623142512221,2016-05-02,0.04937489800647965,1
5916,William Cassidy,VFC,Purchase,Spouse,Stock,8000.5,8.987384303086046,32,0.5028431812078288,2016-05-02,-0.04364669390034204,0
5919,William Cassidy,QCOM,Purchase,Spouse,Stock,8000.5,8.987384303086046,32,-0.19053880103230741,2016-05-02,0.030772825703551998,1
5920,William Cassidy,PG,Purchase,Spouse,Stock,8000.5,8.987384303086046,32,-0.48699558497373907,2016-05-02,0.029057019351441227,1
5925,William Cassidy,MSFT,Purchase,Spouse,Stock,8000.5,8.987384303086046,32,-1.7018357798784511,2016-05-02,-0.01574849846582116,0
5926,William Cassidy,JNJ,Purchase,Spouse,Stock,8000.5,8.987384303086046,32,0.6193863026886235,2016-05-02,0.03842179036251436,1
5927,William Cassidy,EMR,Purchase,Spouse,Stock,8000.5,8.987384303086046,32,0.22854012071598878,2016-05-02,-0.05811591272953731,0
5929,William Cassidy,DIS,Purchase,Spouse,Stock,8000.5,8.987384303086046,32,1.0588863824113293,2016-05-02,-0.05744654357938772,0
5930,William Cassidy,CSCO,Purchase,Spouse,Stock,8000.5,8.987384303086046,32,-0.6050485417660251,2016-05-02,0.05775618759120671,1
5932,William Cassidy,ABT,Purchase,Spouse,Stock,8000.5,8.987384303086046,32,-2.6979484646074123,2016-05-02,-0.030967145338427482,0
5900,Susan M Collins,DD,Sale (Full),Spouse,Stock,8000.5,8.987384303086046,22,-0.2032919062200303,2016-05-03,-0.0059740441071260975,0
5884,Shelley M Capito,VFC,Purchase,Spouse,Stock,8000.5,8.987384303086046,15,0.33459531873659354,2016-05-04,-0.049148383009308017,0
5889,Shelley M Capito,MSFT,Purchase,Spouse,Stock,8000.5,8.987384303086046,15,-1.8377469565066287,2016-05-04,-0.005962327943939805,0
5892,Shelley M Capito,JNJ,Purchase,Spouse,Stock,8000.5,8.987384303086046,15,0.25968496457828527,2016-05-04,0.022997453974075155,1
5899,Shelley M Capito,ABT,Purchase,Spouse,Stock,8000.5,8.987384303086046,15,-2.860026779372106,2016-05-04,-0.03213743991111806,0
5874,Rafael E Cruz,OKE,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,30,1.4424252943406626,2016-05-17,0.11753270602486543,1
5855,Sheldon Whitehouse,AMZN,Purchase,Spouse,Stock,32500.5,10.389041521098926,41,0.5203056765716635,2016-05-23,0.036958591829522325,1
5857,Sheldon Whitehouse,AMGN,Purchase,Spouse,Stock,8000.5,8.987384303086046,41,-0.9479219872340573,2016-05-23,0.023525896186352035,1
5858,Sheldon Whitehouse,TJX,Purchase,Spouse,Stock,8000.5,8.987384303086046,41,-0.7444791320967619,2016-05-23,0.017270786424588014,1
5859,Sheldon Whitehouse,GE,Purchase,Spouse,Stock,8000.5,8.987384303086046,19,-0.8051783240327008,2016-05-23,0.05461199992621557,1
5860,Sheldon Whitehouse,AMZN,Sale (Partial),Child,Stock,8000.5,8.987384303086046,34,0.5203056765716635,2016-05-23,0.036958591829522325,1
5861,Sheldon Whitehouse,NVDA,Purchase,Child,Stock,8000.5,8.987384303086046,34,1.9615879020457934,2016-05-23,0.051513066812264086,1
5864,Sheldon Whitehouse,DIS,Purchase,Child,Stock,8000.5,8.987384303086046,34,-1.0508502834853315,2016-05-23,-0.029045476218787836,0
5865,Sheldon Whitehouse,AAPL,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,27,0.5859654462591809,2016-05-23,-0.031018298342225692,0
5870,Sheldon Whitehouse,NVDA,Purchase,Self,Stock,8000.5,8.987384303086046,27,1.9615879020457934,2016-05-23,0.051513066812264086,1
5842,"David A Perdue , Jr",SBUX,Purchase,Joint,Stock,8000.5,8.987384303086046,10,-0.34062289432492265,2016-05-26,-0.0007652510257785128,0
5847,"David A Perdue , Jr",SBUX,Purchase,Joint,Stock,8000.5,8.987384303086046,21,-0.34062289432492265,2016-05-26,-0.0007652510257785128,0
5849,"David A Perdue , Jr",COST,Purchase,Joint,Stock,8000.5,8.987384303086046,21,0.9998317562422636,2016-05-26,0.0942253474146304,1
5851,"David A Perdue , Jr",WPZ,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,24,0.6148667647815383,2016-05-26,0.09003967501155419,1
5835,James M Inhofe,PG,Sale (Partial),Self,Stock,75000.5,11.22526339231845,21,0.5230296796657803,2016-06-07,0.010885685438332349,1
5807,Patrick J Toomey,PG,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,7,0.8273096454757601,2016-06-16,-0.015856744320652316,0
5808,Sheldon Whitehouse,VFC,Sale (Full),Joint,Stock,32500.5,10.389041521098926,30,0.042612518613759184,2016-06-16,-0.03990588021681907,0
5809,Sheldon Whitehouse,GILD,Purchase,Joint,Stock,8000.5,8.987384303086046,29,-0.4571902031927068,2016-06-16,-0.09037005983792257,0
5810,Sheldon Whitehouse,NFLX,Purchase,Joint,Stock,8000.5,8.987384303086046,29,-0.28855453701216494,2016-06-16,-0.08589450533284959,0
5811,Sheldon Whitehouse,CMCSA,Purchase,Joint,Stock,8000.5,8.987384303086046,23,0.23736962408601509,2016-06-16,0.023775984065631306,1
5813,Sheldon Whitehouse,AMGN,Purchase,Joint,Stock,32500.5,10.389041521098926,23,-0.4955875226728541,2016-06-16,0.08755430588194013,1
5816,Sheldon Whitehouse,IBM,Purchase,Joint,Stock,32500.5,10.389041521098926,9,-0.05764873360823582,2016-06-16,0.021293557681168807,1
5817,Sheldon Whitehouse,NVDA,Purchase,Child,Stock,8000.5,8.987384303086046,29,0.4285588164153685,2016-06-16,0.15884858860513562,1
5818,Sheldon Whitehouse,SBUX,Purchase,Child,Stock,8000.5,8.987384303086046,9,0.29945808176065325,2016-06-16,0.0033882741589370546,1
5827,Sheldon Whitehouse,IBM,Purchase,Self,Stock,8000.5,8.987384303086046,9,-0.05764873360823582,2016-06-16,0.021293557681168807,1
5791,Pat Roberts,NFLX,Purchase,Spouse,Stock,8000.5,8.987384303086046,25,0.6385948908198308,2016-07-05,-0.07431873583324844,0
5754,"David A Perdue , Jr",WLK,Purchase,Joint,Stock,8000.5,8.987384303086046,12,0.3320876705039782,2016-07-11,0.1363639157006855,1
5759,"David A Perdue , Jr",WLK,Purchase,Joint,Stock,8000.5,8.987384303086046,13,0.3320876705039782,2016-07-11,0.1363639157006855,1
5762,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,14,0.015564819241147693,2016-07-11,0.12509008090409002,1
5771,"David A Perdue , Jr",WLK,Purchase,Joint,Stock,8000.5,8.987384303086046,18,0.3320876705039782,2016-07-11,0.1363639157006855,1
5775,"David A Perdue , Jr",BAC,Purchase,Joint,Stock,8000.5,8.987384303086046,21,0.015564819241147693,2016-07-11,0.12509008090409002,1
5738,John Hoeven,PRU,Purchase,Self,Stock,75000.5,11.22526339231845,14,0.7161928924030447,2016-07-12,0.021711635639402038,1
5742,Patrick J Toomey,PG,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,28,1.0046076685023162,2016-07-12,0.0005399564332901896,1
5736,Shelley M Capito,BRK-B,Purchase,Spouse,Stock,8000.5,8.987384303086046,28,0.44130672262345655,2016-07-22,0.037122043464610455,1
5737,Shelley M Capito,F,Purchase,Spouse,Stock,8000.5,8.987384303086046,39,1.4685143637784892,2016-07-22,-0.10202239163971405,0
5722,William Cassidy,WMT,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,12,-0.09538974189975441,2016-07-27,-0.029512716757349233,0
5724,William Cassidy,PG,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,12,-0.5136543423901987,2016-07-27,0.030117753647938672,1
5725,William Cassidy,T,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,12,-0.03258924017767798,2016-07-27,-0.04590740497452972,0
5729,John F Reed,PEP,Sale (Partial),Self,Stock,8000.5,8.987384303086046,2,-0.24931893533462235,2016-07-27,-0.01477328214448348,0
5730,John F Reed,MSFT,Sale (Partial),Self,Stock,8000.5,8.987384303086046,2,1.4114245043374491,2016-07-27,0.01287722244740852,1
5705,Pat Roberts,COST,Sale (Full),Spouse,Stock,32500.5,10.389041521098926,26,-0.17028218791563274,2016-08-03,-0.07680238182588328,0
5708,Daniel S Sullivan,SPY,Sale (Full),Joint,Other Securities,75000.5,11.22526339231845,352,0.13410477515351363,2016-08-03,0.0,0
5710,Daniel S Sullivan,SPY,Sale (Partial),Joint,Other Securities,32500.5,10.389041521098926,433,0.13410477515351363,2016-08-03,0.0,0
5712,Daniel S Sullivan,SPY,Sale (Partial),Joint,Other Securities,8000.5,8.987384303086046,553,0.13410477515351363,2016-08-03,0.0,0
5702,James M Inhofe,BIIB,Sale (Full),Self,Stock,75000.5,11.22526339231845,14,2.2914472415750655,2016-08-04,-0.0179019018089418,0
5677,"David A Perdue , Jr",WLK,Purchase,Joint,Stock,8000.5,8.987384303086046,7,0.3626270276348659,2016-08-05,0.11430329486917945,1
5678,"David A Perdue , Jr",ENTG,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,9,1.5693171840108475,2016-08-05,-0.007394242535976425,0
5680,"David A Perdue , Jr",WLK,Purchase,Joint,Stock,8000.5,8.987384303086046,10,0.3626270276348659,2016-08-05,0.11430329486917945,1
5684,"David A Perdue , Jr",GM,Purchase,Joint,Stock,8000.5,8.987384303086046,15,-0.23907065477922584,2016-08-05,0.0517327656556269,1
5688,"David A Perdue , Jr",WLK,Purchase,Joint,Stock,8000.5,8.987384303086046,18,0.3626270276348659,2016-08-05,0.11430329486917945,1
5665,James M Inhofe,C,Purchase,Self,Stock,75000.5,11.22526339231845,1,0.9040565148359034,2016-08-09,0.03260318168065479,1
5666,James M Inhofe,BMY,Purchase,Self,Stock,32500.5,10.389041521098926,1,-4.506221456918225,2016-08-09,-0.08137613984979541,0
5668,Timothy M Kaine,KMI,Exchange,Child,Stock,32500.5,10.389041521098926,615,-0.16112650000323733,2016-08-09,0.09345720659054313,1
5641,Sheldon Whitehouse,C,Sale (Full),Joint,Stock,8000.5,8.987384303086046,27,0.814478758997991,2016-08-22,0.040978229834537694,1
5642,Sheldon Whitehouse,DHR,Purchase,Joint,Stock,8000.5,8.987384303086046,27,-0.09673580656347827,2016-08-22,-0.02278750452250966,0
5648,Sheldon Whitehouse,GILD,Purchase,Child,Stock,8000.5,8.987384303086046,32,0.21376189767554032,2016-08-22,-0.027859272716169947,0
5654,Sheldon Whitehouse,AAPL,Sale (Partial),Self,Stock,8000.5,8.987384303086046,27,0.45372518418464286,2016-08-22,0.05899640069430856,1
5633,John Hoeven,TJX,Purchase,Self,Stock,75000.5,11.22526339231845,6,-0.8618529104604621,2016-08-29,-0.032659890155870674,0
5637,John Hoeven,BMY,Purchase,Self,Stock,75000.5,11.22526339231845,7,-1.2976404199128992,2016-08-29,-0.13416183591581543,0
5617,"David A Perdue , Jr",BAX,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,2,-0.942354478382968,2016-09-01,0.047143230011943094,1
5618,"David A Perdue , Jr",BAX,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,6,-0.942354478382968,2016-09-01,0.047143230011943094,1
5619,"David A Perdue , Jr",BAX,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,7,-0.942354478382968,2016-09-01,0.047143230011943094,1
5626,"David A Perdue , Jr",WPZ,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,21,0.3571471712780794,2016-09-01,-0.024720163800202144,0
5627,"David A Perdue , Jr",BMY,Purchase,Joint,Stock,8000.5,8.987384303086046,21,-1.1395660317225564,2016-09-01,-0.10350793415246351,0
5612,Patrick J Toomey,CVX,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,35,0.29323795206382414,2016-09-07,0.01566792433860542,1
5538,Sheldon Whitehouse,GILD,Sale (Partial),Child,Stock,8000.5,8.987384303086046,3,-0.34994881340281847,2016-09-09,-0.051456328991517974,0
